 iconf T
   5 0.800000E+01
 isweep, binderx, bindery
   19029 0.400098E+00 0.665920E+00
   19030 0.400109E+00 0.665920E+00
   19031 0.400134E+00 0.665920E+00
   19032 0.400154E+00 0.665920E+00
   19033 0.400166E+00 0.665920E+00
   19034 0.400188E+00 0.665920E+00
   19035 0.400195E+00 0.665920E+00
   19036 0.400212E+00 0.665920E+00
   19037 0.400235E+00 0.665920E+00
   19038 0.400241E+00 0.665920E+00
   19039 0.400266E+00 0.665920E+00
   19040 0.400283E+00 0.665920E+00
   19041 0.400301E+00 0.665920E+00
   19042 0.400309E+00 0.665920E+00
   19043 0.400315E+00 0.665920E+00
   19044 0.400328E+00 0.665920E+00
   19045 0.400327E+00 0.665920E+00
   19046 0.400333E+00 0.665920E+00
   19047 0.400347E+00 0.665920E+00
   19048 0.400360E+00 0.665920E+00
   19049 0.400329E+00 0.665920E+00
   19050 0.400298E+00 0.665920E+00
   19051 0.400267E+00 0.665920E+00
   19052 0.400243E+00 0.665920E+00
   19053 0.400213E+00 0.665920E+00
   19054 0.400182E+00 0.665920E+00
   19055 0.400159E+00 0.665920E+00
   19056 0.400139E+00 0.665920E+00
   19057 0.400128E+00 0.665920E+00
   19058 0.400102E+00 0.665920E+00
   19059 0.400075E+00 0.665920E+00
   19060 0.400050E+00 0.665920E+00
   19061 0.400020E+00 0.665920E+00
   19062 0.399993E+00 0.665920E+00
   19063 0.399962E+00 0.665920E+00
   19064 0.399939E+00 0.665920E+00
   19065 0.399909E+00 0.665920E+00
   19066 0.399880E+00 0.665920E+00
   19067 0.399893E+00 0.665920E+00
   19068 0.399914E+00 0.665920E+00
   19069 0.399933E+00 0.665920E+00
   19070 0.399952E+00 0.665920E+00
   19071 0.399921E+00 0.665920E+00
   19072 0.399889E+00 0.665920E+00
   19073 0.399859E+00 0.665920E+00
   19074 0.399829E+00 0.665920E+00
   19075 0.399799E+00 0.665920E+00
   19076 0.399768E+00 0.665920E+00
   19077 0.399738E+00 0.665920E+00
   19078 0.399707E+00 0.665920E+00
   19079 0.399676E+00 0.665920E+00
   19080 0.399653E+00 0.665920E+00
   19081 0.399621E+00 0.665920E+00
   19082 0.399594E+00 0.665920E+00
   19083 0.399564E+00 0.665920E+00
   19084 0.399532E+00 0.665921E+00
   19085 0.399502E+00 0.665921E+00
   19086 0.399471E+00 0.665921E+00
   19087 0.399439E+00 0.665921E+00
   19088 0.399408E+00 0.665921E+00
   19089 0.399377E+00 0.665921E+00
   19090 0.399348E+00 0.665921E+00
   19091 0.399317E+00 0.665921E+00
   19092 0.399287E+00 0.665921E+00
   19093 0.399258E+00 0.665921E+00
   19094 0.399226E+00 0.665921E+00
   19095 0.399197E+00 0.665921E+00
   19096 0.399167E+00 0.665921E+00
   19097 0.399139E+00 0.665921E+00
   19098 0.399108E+00 0.665921E+00
   19099 0.399077E+00 0.665921E+00
   19100 0.399045E+00 0.665921E+00
   19101 0.399014E+00 0.665921E+00
   19102 0.398986E+00 0.665921E+00
   19103 0.398955E+00 0.665921E+00
   19104 0.398925E+00 0.665921E+00
   19105 0.398895E+00 0.665921E+00
   19106 0.398866E+00 0.665921E+00
   19107 0.398838E+00 0.665921E+00
   19108 0.398810E+00 0.665921E+00
   19109 0.398779E+00 0.665921E+00
   19110 0.398748E+00 0.665921E+00
   19111 0.398721E+00 0.665921E+00
   19112 0.398694E+00 0.665921E+00
   19113 0.398665E+00 0.665921E+00
   19114 0.398641E+00 0.665921E+00
   19115 0.398626E+00 0.665921E+00
   19116 0.398596E+00 0.665921E+00
   19117 0.398569E+00 0.665921E+00
   19118 0.398537E+00 0.665921E+00
   19119 0.398515E+00 0.665920E+00
   19120 0.398501E+00 0.665920E+00
   19121 0.398487E+00 0.665920E+00
   19122 0.398480E+00 0.665920E+00
   19123 0.398467E+00 0.665920E+00
   19124 0.398450E+00 0.665920E+00
   19125 0.398429E+00 0.665920E+00
   19126 0.398407E+00 0.665920E+00
   19127 0.398390E+00 0.665920E+00
   19128 0.398380E+00 0.665921E+00
   19129 0.398375E+00 0.665921E+00
   19130 0.398356E+00 0.665921E+00
   19131 0.398350E+00 0.665921E+00
   19132 0.398354E+00 0.665921E+00
   19133 0.398344E+00 0.665921E+00
   19134 0.398333E+00 0.665921E+00
   19135 0.398313E+00 0.665921E+00
   19136 0.398316E+00 0.665921E+00
   19137 0.398295E+00 0.665921E+00
   19138 0.398272E+00 0.665921E+00
   19139 0.398254E+00 0.665920E+00
   19140 0.398238E+00 0.665921E+00
   19141 0.398218E+00 0.665921E+00
   19142 0.398211E+00 0.665921E+00
   19143 0.398204E+00 0.665921E+00
   19144 0.398186E+00 0.665921E+00
   19145 0.398174E+00 0.665921E+00
   19146 0.398176E+00 0.665921E+00
   19147 0.398164E+00 0.665921E+00
   19148 0.398150E+00 0.665921E+00
   19149 0.398125E+00 0.665921E+00
   19150 0.398116E+00 0.665921E+00
   19151 0.398104E+00 0.665921E+00
   19152 0.398082E+00 0.665921E+00
   19153 0.398065E+00 0.665921E+00
   19154 0.398052E+00 0.665921E+00
   19155 0.398034E+00 0.665921E+00
   19156 0.398017E+00 0.665921E+00
   19157 0.397993E+00 0.665921E+00
   19158 0.397970E+00 0.665921E+00
   19159 0.397954E+00 0.665921E+00
   19160 0.397930E+00 0.665921E+00
   19161 0.397911E+00 0.665921E+00
   19162 0.397887E+00 0.665921E+00
   19163 0.397869E+00 0.665921E+00
   19164 0.397853E+00 0.665921E+00
   19165 0.397832E+00 0.665921E+00
   19166 0.397827E+00 0.665921E+00
   19167 0.397805E+00 0.665921E+00
   19168 0.397780E+00 0.665921E+00
   19169 0.397763E+00 0.665921E+00
   19170 0.397741E+00 0.665921E+00
   19171 0.397711E+00 0.665921E+00
   19172 0.397685E+00 0.665921E+00
   19173 0.397656E+00 0.665921E+00
   19174 0.397627E+00 0.665921E+00
   19175 0.397598E+00 0.665921E+00
   19176 0.397581E+00 0.665921E+00
   19177 0.397550E+00 0.665921E+00
   19178 0.397518E+00 0.665921E+00
   19179 0.397488E+00 0.665921E+00
   19180 0.397460E+00 0.665921E+00
   19181 0.397433E+00 0.665921E+00
   19182 0.397414E+00 0.665921E+00
   19183 0.397386E+00 0.665921E+00
   19184 0.397372E+00 0.665921E+00
   19185 0.397356E+00 0.665921E+00
   19186 0.397337E+00 0.665921E+00
   19187 0.397316E+00 0.665921E+00
   19188 0.397292E+00 0.665921E+00
   19189 0.397273E+00 0.665921E+00
   19190 0.397247E+00 0.665921E+00
   19191 0.397225E+00 0.665921E+00
   19192 0.397198E+00 0.665921E+00
   19193 0.397172E+00 0.665921E+00
   19194 0.397147E+00 0.665921E+00
   19195 0.397118E+00 0.665921E+00
   19196 0.397093E+00 0.665921E+00
   19197 0.397061E+00 0.665921E+00
   19198 0.397030E+00 0.665921E+00
   19199 0.396999E+00 0.665921E+00
   19200 0.396968E+00 0.665921E+00
   19201 0.396937E+00 0.665921E+00
   19202 0.396907E+00 0.665921E+00
   19203 0.396876E+00 0.665921E+00
   19204 0.396845E+00 0.665921E+00
   19205 0.396815E+00 0.665921E+00
   19206 0.396783E+00 0.665921E+00
   19207 0.396753E+00 0.665921E+00
   19208 0.396724E+00 0.665921E+00
   19209 0.396693E+00 0.665921E+00
   19210 0.396662E+00 0.665921E+00
   19211 0.396630E+00 0.665921E+00
   19212 0.396600E+00 0.665921E+00
   19213 0.396569E+00 0.665921E+00
   19214 0.396537E+00 0.665921E+00
   19215 0.396507E+00 0.665921E+00
   19216 0.396476E+00 0.665921E+00
   19217 0.396446E+00 0.665921E+00
   19218 0.396414E+00 0.665921E+00
   19219 0.396384E+00 0.665921E+00
   19220 0.396355E+00 0.665921E+00
   19221 0.396324E+00 0.665921E+00
   19222 0.396293E+00 0.665921E+00
   19223 0.396263E+00 0.665921E+00
   19224 0.396242E+00 0.665921E+00
   19225 0.396217E+00 0.665921E+00
   19226 0.396187E+00 0.665921E+00
   19227 0.396161E+00 0.665921E+00
   19228 0.396132E+00 0.665921E+00
   19229 0.396103E+00 0.665921E+00
   19230 0.396073E+00 0.665921E+00
   19231 0.396043E+00 0.665921E+00
   19232 0.396013E+00 0.665921E+00
   19233 0.395986E+00 0.665921E+00
   19234 0.395962E+00 0.665921E+00
   19235 0.395933E+00 0.665921E+00
   19236 0.395908E+00 0.665921E+00
   19237 0.395879E+00 0.665921E+00
   19238 0.395848E+00 0.665921E+00
   19239 0.395823E+00 0.665921E+00
   19240 0.395796E+00 0.665921E+00
   19241 0.395773E+00 0.665921E+00
   19242 0.395746E+00 0.665921E+00
   19243 0.395718E+00 0.665921E+00
   19244 0.395691E+00 0.665921E+00
   19245 0.395664E+00 0.665921E+00
   19246 0.395645E+00 0.665921E+00
   19247 0.395633E+00 0.665921E+00
   19248 0.395639E+00 0.665921E+00
   19249 0.395613E+00 0.665921E+00
   19250 0.395586E+00 0.665921E+00
   19251 0.395558E+00 0.665921E+00
   19252 0.395527E+00 0.665921E+00
   19253 0.395496E+00 0.665921E+00
   19254 0.395465E+00 0.665921E+00
   19255 0.395434E+00 0.665921E+00
   19256 0.395403E+00 0.665921E+00
   19257 0.395378E+00 0.665921E+00
   19258 0.395350E+00 0.665921E+00
   19259 0.395330E+00 0.665921E+00
   19260 0.395299E+00 0.665921E+00
   19261 0.395268E+00 0.665921E+00
   19262 0.395239E+00 0.665921E+00
   19263 0.395211E+00 0.665921E+00
   19264 0.395180E+00 0.665921E+00
   19265 0.395153E+00 0.665921E+00
   19266 0.395122E+00 0.665921E+00
   19267 0.395091E+00 0.665921E+00
   19268 0.395060E+00 0.665921E+00
   19269 0.395035E+00 0.665921E+00
   19270 0.395019E+00 0.665921E+00
   19271 0.394995E+00 0.665921E+00
   19272 0.394971E+00 0.665921E+00
   19273 0.394952E+00 0.665921E+00
   19274 0.394929E+00 0.665921E+00
   19275 0.394906E+00 0.665921E+00
   19276 0.394884E+00 0.665921E+00
   19277 0.394860E+00 0.665921E+00
   19278 0.394828E+00 0.665921E+00
   19279 0.394808E+00 0.665922E+00
   19280 0.394779E+00 0.665922E+00
   19281 0.394752E+00 0.665922E+00
   19282 0.394727E+00 0.665922E+00
   19283 0.394705E+00 0.665922E+00
   19284 0.394674E+00 0.665922E+00
   19285 0.394642E+00 0.665922E+00
   19286 0.394614E+00 0.665922E+00
   19287 0.394582E+00 0.665922E+00
   19288 0.394554E+00 0.665922E+00
   19289 0.394530E+00 0.665922E+00
   19290 0.394503E+00 0.665922E+00
   19291 0.394480E+00 0.665921E+00
   19292 0.394458E+00 0.665921E+00
   19293 0.394441E+00 0.665922E+00
   19294 0.394420E+00 0.665922E+00
   19295 0.394401E+00 0.665922E+00
   19296 0.394380E+00 0.665921E+00
   19297 0.394350E+00 0.665921E+00
   19298 0.394319E+00 0.665921E+00
   19299 0.394291E+00 0.665921E+00
   19300 0.394260E+00 0.665921E+00
   19301 0.394231E+00 0.665921E+00
   19302 0.394200E+00 0.665921E+00
   19303 0.394169E+00 0.665921E+00
   19304 0.394138E+00 0.665921E+00
   19305 0.394106E+00 0.665921E+00
   19306 0.394077E+00 0.665921E+00
   19307 0.394046E+00 0.665921E+00
   19308 0.394016E+00 0.665921E+00
   19309 0.393988E+00 0.665921E+00
   19310 0.393957E+00 0.665921E+00
   19311 0.393926E+00 0.665921E+00
   19312 0.393896E+00 0.665921E+00
   19313 0.393864E+00 0.665921E+00
   19314 0.393838E+00 0.665921E+00
   19315 0.393811E+00 0.665921E+00
   19316 0.393797E+00 0.665921E+00
   19317 0.393766E+00 0.665921E+00
   19318 0.393737E+00 0.665921E+00
   19319 0.393709E+00 0.665921E+00
   19320 0.393683E+00 0.665921E+00
   19321 0.393654E+00 0.665921E+00
   19322 0.393625E+00 0.665921E+00
   19323 0.393594E+00 0.665921E+00
   19324 0.393565E+00 0.665921E+00
   19325 0.393536E+00 0.665921E+00
   19326 0.393516E+00 0.665921E+00
   19327 0.393486E+00 0.665921E+00
   19328 0.393459E+00 0.665921E+00
   19329 0.393454E+00 0.665921E+00
   19330 0.393437E+00 0.665921E+00
   19331 0.393423E+00 0.665921E+00
   19332 0.393400E+00 0.665921E+00
   19333 0.393386E+00 0.665920E+00
   19334 0.393368E+00 0.665920E+00
   19335 0.393357E+00 0.665920E+00
   19336 0.393341E+00 0.665920E+00
   19337 0.393316E+00 0.665920E+00
   19338 0.393287E+00 0.665920E+00
   19339 0.393256E+00 0.665920E+00
   19340 0.393225E+00 0.665920E+00
   19341 0.393194E+00 0.665920E+00
   19342 0.393163E+00 0.665920E+00
   19343 0.393132E+00 0.665920E+00
   19344 0.393103E+00 0.665920E+00
   19345 0.393072E+00 0.665920E+00
   19346 0.393042E+00 0.665920E+00
   19347 0.393011E+00 0.665920E+00
   19348 0.392981E+00 0.665920E+00
   19349 0.392951E+00 0.665920E+00
   19350 0.392920E+00 0.665920E+00
   19351 0.392889E+00 0.665920E+00
   19352 0.392857E+00 0.665920E+00
   19353 0.392826E+00 0.665920E+00
   19354 0.392795E+00 0.665920E+00
   19355 0.392765E+00 0.665920E+00
   19356 0.392736E+00 0.665920E+00
   19357 0.392706E+00 0.665920E+00
   19358 0.392676E+00 0.665920E+00
   19359 0.392651E+00 0.665920E+00
   19360 0.392620E+00 0.665920E+00
   19361 0.392589E+00 0.665920E+00
   19362 0.392557E+00 0.665920E+00
   19363 0.392529E+00 0.665920E+00
   19364 0.392505E+00 0.665920E+00
   19365 0.392475E+00 0.665920E+00
   19366 0.392445E+00 0.665920E+00
   19367 0.392415E+00 0.665920E+00
   19368 0.392386E+00 0.665920E+00
   19369 0.392354E+00 0.665920E+00
   19370 0.392323E+00 0.665920E+00
   19371 0.392292E+00 0.665920E+00
   19372 0.392263E+00 0.665920E+00
   19373 0.392231E+00 0.665920E+00
   19374 0.392201E+00 0.665920E+00
   19375 0.392175E+00 0.665920E+00
   19376 0.392143E+00 0.665920E+00
   19377 0.392113E+00 0.665920E+00
   19378 0.392082E+00 0.665920E+00
   19379 0.392050E+00 0.665920E+00
   19380 0.392021E+00 0.665920E+00
   19381 0.391995E+00 0.665920E+00
   19382 0.391972E+00 0.665920E+00
   19383 0.391943E+00 0.665920E+00
   19384 0.391911E+00 0.665920E+00
   19385 0.391901E+00 0.665920E+00
   19386 0.391884E+00 0.665920E+00
   19387 0.391879E+00 0.665920E+00
   19388 0.391863E+00 0.665920E+00
   19389 0.391852E+00 0.665920E+00
   19390 0.391835E+00 0.665920E+00
   19391 0.391822E+00 0.665920E+00
   19392 0.391807E+00 0.665920E+00
   19393 0.391790E+00 0.665920E+00
   19394 0.391774E+00 0.665920E+00
   19395 0.391764E+00 0.665920E+00
   19396 0.391748E+00 0.665920E+00
   19397 0.391723E+00 0.665920E+00
   19398 0.391707E+00 0.665920E+00
   19399 0.391695E+00 0.665920E+00
   19400 0.391681E+00 0.665920E+00
   19401 0.391657E+00 0.665920E+00
   19402 0.391634E+00 0.665920E+00
   19403 0.391605E+00 0.665920E+00
   19404 0.391580E+00 0.665920E+00
   19405 0.391549E+00 0.665920E+00
   19406 0.391520E+00 0.665920E+00
   19407 0.391492E+00 0.665920E+00
   19408 0.391464E+00 0.665920E+00
   19409 0.391432E+00 0.665920E+00
   19410 0.391401E+00 0.665920E+00
   19411 0.391371E+00 0.665920E+00
   19412 0.391342E+00 0.665920E+00
   19413 0.391310E+00 0.665920E+00
   19414 0.391280E+00 0.665920E+00
   19415 0.391249E+00 0.665920E+00
   19416 0.391220E+00 0.665920E+00
   19417 0.391190E+00 0.665920E+00
   19418 0.391159E+00 0.665920E+00
   19419 0.391132E+00 0.665920E+00
   19420 0.391102E+00 0.665920E+00
   19421 0.391076E+00 0.665920E+00
   19422 0.391049E+00 0.665920E+00
   19423 0.391018E+00 0.665920E+00
   19424 0.390987E+00 0.665920E+00
   19425 0.390956E+00 0.665920E+00
   19426 0.390925E+00 0.665920E+00
   19427 0.390895E+00 0.665920E+00
   19428 0.390863E+00 0.665920E+00
   19429 0.390833E+00 0.665920E+00
   19430 0.390801E+00 0.665920E+00
   19431 0.390770E+00 0.665920E+00
   19432 0.390739E+00 0.665920E+00
   19433 0.390708E+00 0.665920E+00
   19434 0.390676E+00 0.665920E+00
   19435 0.390648E+00 0.665920E+00
   19436 0.390619E+00 0.665920E+00
   19437 0.390595E+00 0.665920E+00
   19438 0.390563E+00 0.665920E+00
   19439 0.390535E+00 0.665920E+00
   19440 0.390505E+00 0.665920E+00
   19441 0.390480E+00 0.665920E+00
   19442 0.390452E+00 0.665920E+00
   19443 0.390421E+00 0.665920E+00
   19444 0.390390E+00 0.665920E+00
   19445 0.390411E+00 0.665920E+00
   19446 0.390437E+00 0.665920E+00
   19447 0.390461E+00 0.665920E+00
   19448 0.390487E+00 0.665920E+00
   19449 0.390512E+00 0.665920E+00
   19450 0.390537E+00 0.665920E+00
   19451 0.390563E+00 0.665920E+00
   19452 0.390586E+00 0.665920E+00
   19453 0.390612E+00 0.665920E+00
   19454 0.390635E+00 0.665920E+00
   19455 0.390661E+00 0.665920E+00
   19456 0.390685E+00 0.665920E+00
   19457 0.390705E+00 0.665920E+00
   19458 0.390731E+00 0.665920E+00
   19459 0.390752E+00 0.665920E+00
   19460 0.390776E+00 0.665920E+00
   19461 0.390802E+00 0.665920E+00
   19462 0.390827E+00 0.665920E+00
   19463 0.390851E+00 0.665920E+00
   19464 0.390876E+00 0.665920E+00
   19465 0.390891E+00 0.665920E+00
   19466 0.390916E+00 0.665920E+00
   19467 0.390935E+00 0.665920E+00
   19468 0.390960E+00 0.665920E+00
   19469 0.390985E+00 0.665920E+00
   19470 0.391010E+00 0.665920E+00
   19471 0.391031E+00 0.665920E+00
   19472 0.391051E+00 0.665920E+00
   19473 0.391076E+00 0.665920E+00
   19474 0.391100E+00 0.665920E+00
   19475 0.391111E+00 0.665920E+00
   19476 0.391135E+00 0.665920E+00
   19477 0.391154E+00 0.665920E+00
   19478 0.391178E+00 0.665920E+00
   19479 0.391179E+00 0.665920E+00
   19480 0.391181E+00 0.665920E+00
   19481 0.391202E+00 0.665920E+00
   19482 0.391225E+00 0.665920E+00
   19483 0.391247E+00 0.665920E+00
   19484 0.391262E+00 0.665920E+00
   19485 0.391283E+00 0.665920E+00
   19486 0.391304E+00 0.665920E+00
   19487 0.391328E+00 0.665920E+00
   19488 0.391342E+00 0.665920E+00
   19489 0.391365E+00 0.665920E+00
   19490 0.391387E+00 0.665920E+00
   19491 0.391407E+00 0.665920E+00
   19492 0.391427E+00 0.665920E+00
   19493 0.391451E+00 0.665920E+00
   19494 0.391466E+00 0.665920E+00
   19495 0.391487E+00 0.665920E+00
   19496 0.391505E+00 0.665920E+00
   19497 0.391530E+00 0.665920E+00
   19498 0.391543E+00 0.665921E+00
   19499 0.391554E+00 0.665921E+00
   19500 0.391577E+00 0.665921E+00
   19501 0.391599E+00 0.665921E+00
   19502 0.391622E+00 0.665921E+00
   19503 0.391647E+00 0.665921E+00
   19504 0.391672E+00 0.665921E+00
   19505 0.391697E+00 0.665921E+00
   19506 0.391722E+00 0.665921E+00
   19507 0.391747E+00 0.665921E+00
   19508 0.391767E+00 0.665921E+00
   19509 0.391791E+00 0.665920E+00
   19510 0.391814E+00 0.665920E+00
   19511 0.391839E+00 0.665920E+00
   19512 0.391857E+00 0.665920E+00
   19513 0.391881E+00 0.665920E+00
   19514 0.391906E+00 0.665920E+00
   19515 0.391931E+00 0.665920E+00
   19516 0.391946E+00 0.665920E+00
   19517 0.391962E+00 0.665920E+00
   19518 0.391971E+00 0.665920E+00
   19519 0.391985E+00 0.665920E+00
   19520 0.391985E+00 0.665920E+00
   19521 0.391958E+00 0.665920E+00
   19522 0.391929E+00 0.665920E+00
   19523 0.391900E+00 0.665920E+00
   19524 0.391874E+00 0.665920E+00
   19525 0.391844E+00 0.665920E+00
   19526 0.391815E+00 0.665920E+00
   19527 0.391786E+00 0.665920E+00
   19528 0.391756E+00 0.665920E+00
   19529 0.391726E+00 0.665920E+00
   19530 0.391696E+00 0.665920E+00
   19531 0.391667E+00 0.665920E+00
   19532 0.391638E+00 0.665920E+00
   19533 0.391611E+00 0.665920E+00
   19534 0.391584E+00 0.665920E+00
   19535 0.391559E+00 0.665920E+00
   19536 0.391535E+00 0.665920E+00
   19537 0.391504E+00 0.665920E+00
   19538 0.391473E+00 0.665920E+00
   19539 0.391442E+00 0.665920E+00
   19540 0.391415E+00 0.665920E+00
   19541 0.391384E+00 0.665920E+00
   19542 0.391356E+00 0.665920E+00
   19543 0.391331E+00 0.665920E+00
   19544 0.391304E+00 0.665920E+00
   19545 0.391277E+00 0.665920E+00
   19546 0.391264E+00 0.665920E+00
   19547 0.391245E+00 0.665920E+00
   19548 0.391225E+00 0.665920E+00
   19549 0.391204E+00 0.665920E+00
   19550 0.391177E+00 0.665920E+00
   19551 0.391163E+00 0.665920E+00
   19552 0.391143E+00 0.665920E+00
   19553 0.391114E+00 0.665920E+00
   19554 0.391090E+00 0.665920E+00
   19555 0.391062E+00 0.665920E+00
   19556 0.391044E+00 0.665920E+00
   19557 0.391020E+00 0.665920E+00
   19558 0.390992E+00 0.665920E+00
   19559 0.390963E+00 0.665920E+00
   19560 0.390932E+00 0.665920E+00
   19561 0.390903E+00 0.665920E+00
   19562 0.390873E+00 0.665920E+00
   19563 0.390843E+00 0.665920E+00
   19564 0.390812E+00 0.665920E+00
   19565 0.390782E+00 0.665920E+00
   19566 0.390754E+00 0.665920E+00
   19567 0.390724E+00 0.665920E+00
   19568 0.390693E+00 0.665920E+00
   19569 0.390663E+00 0.665920E+00
   19570 0.390633E+00 0.665920E+00
   19571 0.390602E+00 0.665920E+00
   19572 0.390573E+00 0.665920E+00
   19573 0.390546E+00 0.665920E+00
   19574 0.390517E+00 0.665920E+00
   19575 0.390486E+00 0.665920E+00
   19576 0.390455E+00 0.665920E+00
   19577 0.390424E+00 0.665920E+00
   19578 0.390398E+00 0.665920E+00
   19579 0.390370E+00 0.665920E+00
   19580 0.390340E+00 0.665920E+00
   19581 0.390312E+00 0.665920E+00
   19582 0.390281E+00 0.665920E+00
   19583 0.390251E+00 0.665920E+00
   19584 0.390221E+00 0.665920E+00
   19585 0.390191E+00 0.665920E+00
   19586 0.390161E+00 0.665920E+00
   19587 0.390138E+00 0.665920E+00
   19588 0.390115E+00 0.665920E+00
   19589 0.390088E+00 0.665920E+00
   19590 0.390057E+00 0.665920E+00
   19591 0.390027E+00 0.665920E+00
   19592 0.389999E+00 0.665920E+00
   19593 0.389971E+00 0.665920E+00
   19594 0.389941E+00 0.665920E+00
   19595 0.389911E+00 0.665920E+00
   19596 0.389882E+00 0.665920E+00
   19597 0.389857E+00 0.665920E+00
   19598 0.389826E+00 0.665921E+00
   19599 0.389795E+00 0.665920E+00
   19600 0.389764E+00 0.665921E+00
   19601 0.389734E+00 0.665920E+00
   19602 0.389707E+00 0.665921E+00
   19603 0.389676E+00 0.665921E+00
   19604 0.389646E+00 0.665921E+00
   19605 0.389616E+00 0.665921E+00
   19606 0.389585E+00 0.665921E+00
   19607 0.389554E+00 0.665921E+00
   19608 0.389523E+00 0.665921E+00
   19609 0.389492E+00 0.665921E+00
   19610 0.389462E+00 0.665921E+00
   19611 0.389435E+00 0.665921E+00
   19612 0.389413E+00 0.665921E+00
   19613 0.389403E+00 0.665921E+00
   19614 0.389395E+00 0.665921E+00
   19615 0.389372E+00 0.665921E+00
   19616 0.389350E+00 0.665921E+00
